entry,at,order
"""timh @ IDAaB_gryp"" calls 1.55",2024-12-14T03:43:02.996Z,173414778299600
"""will devens @ sVfd-WUsjU"" bets 1.55",2024-12-14T03:43:01.756Z,173414778175600
"""victor @ C580E_AfX9"" checks",2024-12-14T03:42:57.998Z,173414777799800
"Turn: 6♦, 2♣, 5♦ [2♦]",2024-12-14T03:42:53.539Z,173414777353900
"""Hanley @ vAjumxW6Uc"" folds",2024-12-14T03:42:52.691Z,173414777269100
"""timh @ IDAaB_gryp"" calls 0.45",2024-12-14T03:42:51.827Z,173414777182700
"""will devens @ sVfd-WUsjU"" calls 0.45",2024-12-14T03:42:49.017Z,173414776901700
"""victor @ C580E_AfX9"" bets 0.45",2024-12-14T03:42:46.249Z,173414776624900
"Flop:  [6♦, 2♣, 5♦]",2024-12-14T03:42:38.846Z,173414775884600
"""will devens @ sVfd-WUsjU"" checks",2024-12-14T03:42:37.963Z,173414775796300
"""victor @ C580E_AfX9"" calls 0.20",2024-12-14T03:42:37.106Z,173414775710600
"""Hanley @ vAjumxW6Uc"" calls 0.20",2024-12-14T03:42:35.508Z,173414775550800
"""davis @ MxiH63B6Pl"" folds",2024-12-14T03:42:34.584Z,173414775458400
"""timh @ IDAaB_gryp"" calls 0.20",2024-12-14T03:42:33.624Z,173414775362400
"""Cal @ -MB8uhJ5iL"" folds",2024-12-14T03:42:32.695Z,173414775269500
"""will devens @ sVfd-WUsjU"" posts a big blind of 0.20",2024-12-14T03:42:30.638Z,173414775063809
"""victor @ C580E_AfX9"" posts a small blind of 0.10",2024-12-14T03:42:30.638Z,173414775063808
"Player stacks: #1 ""Hanley @ vAjumxW6Uc"" (16.80) | #2 ""victor @ C580E_AfX9"" (30.30) | #4 ""will devens @ sVfd-WUsjU"" (8.15) | #6 ""Cal @ -MB8uhJ5iL"" (24.55) | #9 ""timh @ IDAaB_gryp"" (58.50) | #10 ""davis @ MxiH63B6Pl"" (76.70)",2024-12-14T03:42:30.638Z,173414775063801
"-- starting hand #48 (id: txwwr2emdr17)  (No Limit Texas Hold'em) (dealer: ""Hanley @ vAjumxW6Uc"") --",2024-12-14T03:42:30.638Z,173414775063800
"""victor @ C580E_AfX9"" shows a Q♣, Q♥.",2024-12-14T03:42:28.149Z,173414774814900
"-- ending hand #47 --",2024-12-14T03:42:27.019Z,173414774701902
"""victor @ C580E_AfX9"" collected 10.00 from pot",2024-12-14T03:42:27.019Z,173414774701901
"Uncalled bet of 5.40 returned to ""victor @ C580E_AfX9""",2024-12-14T03:42:27.019Z,173414774701900
"""Hanley @ vAjumxW6Uc"" folds",2024-12-14T03:42:26.131Z,173414774613100
"""timh @ IDAaB_gryp"" folds",2024-12-14T03:42:25.245Z,173414774524500
"""victor @ C580E_AfX9"" bets 5.40",2024-12-14T03:42:24.306Z,173414774430600
"""Hanley @ vAjumxW6Uc"" checks",2024-12-14T03:42:18.758Z,173414773875800
"River: 8♦, 6♥, Q♠, K♥ [2♥]",2024-12-14T03:42:16.008Z,173414773600800
"""timh @ IDAaB_gryp"" checks",2024-12-14T03:42:15.131Z,173414773513100
"""victor @ C580E_AfX9"" checks",2024-12-14T03:42:13.977Z,173414773397700
"""Hanley @ vAjumxW6Uc"" checks",2024-12-14T03:42:08.247Z,173414772824700
"Turn: 8♦, 6♥, Q♠ [K♥]",2024-12-14T03:42:05.868Z,173414772586800
"""timh @ IDAaB_gryp"" calls 2.00",2024-12-14T03:42:05.054Z,173414772505400
"""will devens @ sVfd-WUsjU"" folds",2024-12-14T03:42:04.113Z,173414772411300
"""victor @ C580E_AfX9"" calls 2.00",2024-12-14T03:42:03.261Z,173414772326100
"""Hanley @ vAjumxW6Uc"" bets 2.00",2024-12-14T03:41:51.378Z,173414771137800
"Flop:  [8♦, 6♥, Q♠]",2024-12-14T03:41:45.392Z,173414770539200
"""timh @ IDAaB_gryp"" calls 1.00",2024-12-14T03:41:44.563Z,173414770456300
"""will devens @ sVfd-WUsjU"" calls 1.00",2024-12-14T03:41:43.551Z,173414770355100
"""victor @ C580E_AfX9"" calls 1.00",2024-12-14T03:41:42.066Z,173414770206600
"""Hanley @ vAjumxW6Uc"" raises to 1.00",2024-12-14T03:41:38.874Z,173414769887400
"""davis @ MxiH63B6Pl"" folds",2024-12-14T03:41:36.837Z,173414769683700
"""timh @ IDAaB_gryp"" calls 0.20",2024-12-14T03:41:35.458Z,173414769545800
"""Cal @ -MB8uhJ5iL"" folds",2024-12-14T03:41:34.467Z,173414769446700
"""will devens @ sVfd-WUsjU"" calls 0.20",2024-12-14T03:41:33.569Z,173414769356900
"""victor @ C580E_AfX9"" posts a big blind of 0.20",2024-12-14T03:41:28.329Z,173414768832909
"""Hanley @ vAjumxW6Uc"" posts a small blind of 0.10",2024-12-14T03:41:28.329Z,173414768832908
"Player stacks: #1 ""Hanley @ vAjumxW6Uc"" (19.80) | #2 ""victor @ C580E_AfX9"" (23.30) | #4 ""will devens @ sVfd-WUsjU"" (9.15) | #6 ""Cal @ -MB8uhJ5iL"" (24.55) | #9 ""timh @ IDAaB_gryp"" (61.50) | #10 ""davis @ MxiH63B6Pl"" (76.70)",2024-12-14T03:41:28.329Z,173414768832901
"-- starting hand #47 (id: a9bpnzrfrnwq)  (No Limit Texas Hold'em) (dealer: ""davis @ MxiH63B6Pl"") --",2024-12-14T03:41:28.329Z,173414768832900
"""Cal @ -MB8uhJ5iL"" shows a 9♣, K♠.",2024-12-14T03:41:22.835Z,173414768283500
"-- ending hand #46 --",2024-12-14T03:41:21.717Z,173414768171702
"""victor @ C580E_AfX9"" collected 2.85 from pot",2024-12-14T03:41:21.717Z,173414768171701
"Uncalled bet of 0.75 returned to ""victor @ C580E_AfX9""",2024-12-14T03:41:21.717Z,173414768171700
"""timh @ IDAaB_gryp"" folds",2024-12-14T03:41:20.899Z,173414768089900
"""will devens @ sVfd-WUsjU"" folds",2024-12-14T03:41:07.271Z,173414766727100
"""victor @ C580E_AfX9"" bets 0.75",2024-12-14T03:40:56.906Z,173414765690600
"Flop:  [9♠, J♣, K♦]",2024-12-14T03:40:41.918Z,173414764191800
"""Hanley @ vAjumxW6Uc"" folds",2024-12-14T03:40:41.092Z,173414764109200
"""davis @ MxiH63B6Pl"" folds",2024-12-14T03:40:40.214Z,173414764021400
"""timh @ IDAaB_gryp"" calls 0.85",2024-12-14T03:40:37.430Z,173414763743000
"""Cal @ -MB8uhJ5iL"" folds",2024-12-14T03:40:36.466Z,173414763646600
"""will devens @ sVfd-WUsjU"" calls 0.85",2024-12-14T03:40:35.453Z,173414763545300
"""victor @ C580E_AfX9"" raises to 0.85",2024-12-14T03:40:25.562Z,173414762556200
"""Hanley @ vAjumxW6Uc"" posts a big blind of 0.20",2024-12-14T03:40:22.083Z,173414762208309
"""davis @ MxiH63B6Pl"" posts a small blind of 0.10",2024-12-14T03:40:22.083Z,173414762208308
"Player stacks: #1 ""Hanley @ vAjumxW6Uc"" (20.00) | #2 ""victor @ C580E_AfX9"" (21.30) | #4 ""will devens @ sVfd-WUsjU"" (10.00) | #6 ""Cal @ -MB8uhJ5iL"" (24.55) | #9 ""timh @ IDAaB_gryp"" (62.35) | #10 ""davis @ MxiH63B6Pl"" (76.80)",2024-12-14T03:40:22.083Z,173414762208301
"-- starting hand #46 (id: mykqvyrshkew)  (No Limit Texas Hold'em) (dealer: ""timh @ IDAaB_gryp"") --",2024-12-14T03:40:22.083Z,173414762208300
"-- ending hand #45 --",2024-12-14T03:40:16.125Z,173414761612502
"""victor @ C580E_AfX9"" collected 2.90 from pot",2024-12-14T03:40:16.125Z,173414761612501
"Uncalled bet of 1.40 returned to ""victor @ C580E_AfX9""",2024-12-14T03:40:16.125Z,173414761612500
"""timh @ IDAaB_gryp"" folds",2024-12-14T03:40:15.289Z,173414761528900
"""Cal @ -MB8uhJ5iL"" folds",2024-12-14T03:40:13.612Z,173414761361200
"""victor @ C580E_AfX9"" bets 1.40",2024-12-14T03:40:12.758Z,173414761275800
"""timh @ IDAaB_gryp"" checks",2024-12-14T03:40:08.473Z,173414760847300
"Flop:  [J♠, K♥, 2♠]",2024-12-14T03:40:04.862Z,173414760486200
"""davis @ MxiH63B6Pl"" folds",2024-12-14T03:40:03.971Z,173414760397100
"""timh @ IDAaB_gryp"" calls 0.90",2024-12-14T03:40:02.992Z,173414760299200
"""Cal @ -MB8uhJ5iL"" calls 0.90",2024-12-14T03:40:02.056Z,173414760205600
"""will devens @ sVfd-WUsjU"" folds",2024-12-14T03:40:00.764Z,173414760076400
"""victor @ C580E_AfX9"" raises to 0.90",2024-12-14T03:39:55.261Z,173414759526100
"""Hanley @ vAjumxW6Uc"" folds",2024-12-14T03:39:50.502Z,173414759050200
"""davis @ MxiH63B6Pl"" posts a big blind of 0.20",2024-12-14T03:39:48.721Z,173414758872110
"""timh @ IDAaB_gryp"" posts a small blind of 0.10",2024-12-14T03:39:48.721Z,173414758872109
"Player stacks: #1 ""Hanley @ vAjumxW6Uc"" (20.00) | #2 ""victor @ C580E_AfX9"" (19.30) | #4 ""will devens @ sVfd-WUsjU"" (10.00) | #6 ""Cal @ -MB8uhJ5iL"" (25.45) | #9 ""timh @ IDAaB_gryp"" (63.25) | #10 ""davis @ MxiH63B6Pl"" (77.00)",2024-12-14T03:39:48.721Z,173414758872102
"-- starting hand #45 (id: acwpmpf0vywy)  (No Limit Texas Hold'em) (dealer: ""Cal @ -MB8uhJ5iL"") --",2024-12-14T03:39:48.721Z,173414758872101
"The player ""will devens @ sVfd-WUsjU"" joined the game with a stack of 10.00.",2024-12-14T03:39:48.721Z,173414758872100
"-- ending hand #44 --",2024-12-14T03:39:42.699Z,173414758269903
"""Cal @ -MB8uhJ5iL"" shows a 3♥, 6♣.",2024-12-14T03:39:42.699Z,173414758269902
"""timh @ IDAaB_gryp"" collected 0.40 from pot with Pair, Q's (combination: Q♠, Q♦, K♠, J♣, 8♥)",2024-12-14T03:39:42.699Z,173414758269901
"""timh @ IDAaB_gryp"" shows a 8♥, 3♣.",2024-12-14T03:39:42.699Z,173414758269900
"""timh @ IDAaB_gryp"" checks",2024-12-14T03:39:41.884Z,173414758188400
"""Cal @ -MB8uhJ5iL"" checks",2024-12-14T03:39:38.210Z,173414757821000
"River: J♣, Q♠, 5♣, K♠ [Q♦]",2024-12-14T03:39:36.267Z,173414757626700
"""timh @ IDAaB_gryp"" checks",2024-12-14T03:39:35.435Z,173414757543500
"""Cal @ -MB8uhJ5iL"" checks",2024-12-14T03:39:33.294Z,173414757329400
"Turn: J♣, Q♠, 5♣ [K♠]",2024-12-14T03:39:30.384Z,173414757038400
"The admin approved the player ""will devens @ sVfd-WUsjU"" participation with a stack of 10.00.",2024-12-14T03:39:30.293Z,173414757029300
"""timh @ IDAaB_gryp"" checks",2024-12-14T03:39:29.543Z,173414756954300
"The player ""will devens @ sVfd-WUsjU"" requested a seat.",2024-12-14T03:39:24.682Z,173414756468200
"""Cal @ -MB8uhJ5iL"" checks",2024-12-14T03:39:17.035Z,173414755703500
"Flop:  [J♣, Q♠, 5♣]",2024-12-14T03:39:14.157Z,173414755415700
"""timh @ IDAaB_gryp"" checks",2024-12-14T03:39:13.328Z,173414755332800
"""Cal @ -MB8uhJ5iL"" calls 0.20",2024-12-14T03:39:03.317Z,173414754331700
"""victor @ C580E_AfX9"" folds",2024-12-14T03:39:02.364Z,173414754236400
"""Hanley @ vAjumxW6Uc"" folds",2024-12-14T03:39:01.408Z,173414754140800
"""davis @ MxiH63B6Pl"" folds",2024-12-14T03:39:00.079Z,173414754007900
"""timh @ IDAaB_gryp"" posts a big blind of 0.20",2024-12-14T03:38:58.203Z,173414753820309
"""Cal @ -MB8uhJ5iL"" posts a small blind of 0.10",2024-12-14T03:38:58.203Z,173414753820308
"Player stacks: #1 ""Hanley @ vAjumxW6Uc"" (20.00) | #2 ""victor @ C580E_AfX9"" (19.30) | #6 ""Cal @ -MB8uhJ5iL"" (25.65) | #9 ""timh @ IDAaB_gryp"" (63.05) | #10 ""davis @ MxiH63B6Pl"" (77.00)",2024-12-14T03:38:58.203Z,173414753820302
"-- starting hand #44 (id: w8y3qzriihzb)  (No Limit Texas Hold'em) (dealer: ""victor @ C580E_AfX9"") --",2024-12-14T03:38:58.203Z,173414753820301
"The player ""Hanley @ vAjumxW6Uc"" joined the game with a stack of 20.00.",2024-12-14T03:38:58.203Z,173414753820300
"-- ending hand #43 --",2024-12-14T03:38:52.250Z,173414753225002
"""davis @ MxiH63B6Pl"" collected 0.80 from pot",2024-12-14T03:38:52.250Z,173414753225001
"Uncalled bet of 0.60 returned to ""davis @ MxiH63B6Pl""",2024-12-14T03:38:52.250Z,173414753225000
"""timh @ IDAaB_gryp"" folds",2024-12-14T03:38:51.428Z,173414753142800
"""Cal @ -MB8uhJ5iL"" folds",2024-12-14T03:38:50.480Z,173414753048000
"""victor @ C580E_AfX9"" folds",2024-12-14T03:38:49.581Z,173414752958100
"""davis @ MxiH63B6Pl"" bets 0.60",2024-12-14T03:38:45.337Z,173414752533700
"""timh @ IDAaB_gryp"" checks",2024-12-14T03:38:42.647Z,173414752264700
"""Cal @ -MB8uhJ5iL"" checks",2024-12-14T03:38:32.912Z,173414751291200
"""victor @ C580E_AfX9"" checks",2024-12-14T03:38:29.821Z,173414750982100
"The admin approved the player ""Hanley @ vAjumxW6Uc"" participation with a stack of 20.00.",2024-12-14T03:38:28.492Z,173414750849201
"The player ""Hanley @ vAjumxW6Uc"" requested a seat.",2024-12-14T03:38:28.492Z,173414750849200
"Flop:  [2♣, 4♣, J♥]",2024-12-14T03:38:27.143Z,173414750714300
"""Cal @ -MB8uhJ5iL"" checks",2024-12-14T03:38:26.297Z,173414750629700
"""victor @ C580E_AfX9"" calls 0.20",2024-12-14T03:38:24.999Z,173414750499900
"""davis @ MxiH63B6Pl"" calls 0.20",2024-12-14T03:38:22.259Z,173414750225900
"""timh @ IDAaB_gryp"" calls 0.20",2024-12-14T03:38:19.409Z,173414749940900
"""Cal @ -MB8uhJ5iL"" posts a big blind of 0.20",2024-12-14T03:38:17.658Z,173414749765808
"""victor @ C580E_AfX9"" posts a small blind of 0.10",2024-12-14T03:38:17.658Z,173414749765807
"Player stacks: #2 ""victor @ C580E_AfX9"" (19.50) | #6 ""Cal @ -MB8uhJ5iL"" (25.85) | #9 ""timh @ IDAaB_gryp"" (63.25) | #10 ""davis @ MxiH63B6Pl"" (76.40)",2024-12-14T03:38:17.658Z,173414749765802
"-- starting hand #43 (id: jazvipkp0suy)  (No Limit Texas Hold'em) (dead button) --",2024-12-14T03:38:17.658Z,173414749765801
"The player ""Hanley @ vAjumxW6Uc"" quits the game with a stack of 0.00.",2024-12-14T03:38:17.658Z,173414749765800
"""Cal @ -MB8uhJ5iL"" shows a 6♦.",2024-12-14T03:38:15.215Z,173414749521500
"""Cal @ -MB8uhJ5iL"" shows a J♦.",2024-12-14T03:38:14.702Z,173414749470200
"-- ending hand #42 --",2024-12-14T03:38:11.126Z,173414749112603
"""Hanley @ vAjumxW6Uc"" shows a Q♠, A♠.",2024-12-14T03:38:11.126Z,173414749112602
"""timh @ IDAaB_gryp"" collected 39.00 from pot with Straight, 7 High (combination: 7♦, 6♣, 5♦, 4♣, 3♣)",2024-12-14T03:38:11.126Z,173414749112601
"""timh @ IDAaB_gryp"" shows a 3♣, 6♣.",2024-12-14T03:38:11.126Z,173414749112600
"""Hanley @ vAjumxW6Uc"" calls 7.50 and go all in",2024-12-14T03:38:10.279Z,173414749027900
"""timh @ IDAaB_gryp"" bets 7.50",2024-12-14T03:38:09.436Z,173414748943600
"""Hanley @ vAjumxW6Uc"" checks",2024-12-14T03:38:06.187Z,173414748618700
"River: 5♦, Q♣, 4♣, 7♦ [A♦]",2024-12-14T03:37:59.788Z,173414747978800
"""Hanley @ vAjumxW6Uc"" calls 9.60",2024-12-14T03:37:58.912Z,173414747891200
"""timh @ IDAaB_gryp"" raises to 9.60",2024-12-14T03:37:53.114Z,173414747311400
"""Hanley @ vAjumxW6Uc"" bets 4.80",2024-12-14T03:37:50.165Z,173414747016500
"Turn: 5♦, Q♣, 4♣ [7♦]",2024-12-14T03:37:46.076Z,173414746607600
"""timh @ IDAaB_gryp"" calls 1.20",2024-12-14T03:37:45.262Z,173414746526200
"""victor @ C580E_AfX9"" folds",2024-12-14T03:37:44.345Z,173414746434500
"""Hanley @ vAjumxW6Uc"" bets 1.20",2024-12-14T03:37:43.309Z,173414746330900
"Flop:  [5♦, Q♣, 4♣]",2024-12-14T03:37:38.998Z,173414745899800
"""timh @ IDAaB_gryp"" calls 0.80",2024-12-14T03:37:38.193Z,173414745819300
"""victor @ C580E_AfX9"" calls 0.80",2024-12-14T03:37:37.251Z,173414745725100
"""Hanley @ vAjumxW6Uc"" raises to 0.80",2024-12-14T03:37:34.903Z,173414745490300
"""davis @ MxiH63B6Pl"" folds",2024-12-14T03:37:32.507Z,173414745250700
"""timh @ IDAaB_gryp"" calls 0.20",2024-12-14T03:37:31.439Z,173414745143900
"""Cal @ -MB8uhJ5iL"" folds",2024-12-14T03:37:30.518Z,173414745051800
"""victor @ C580E_AfX9"" posts a big blind of 0.20",2024-12-14T03:37:26.904Z,173414744690409
"""Hanley @ vAjumxW6Uc"" posts a small blind of 0.10",2024-12-14T03:37:26.904Z,173414744690408
"Player stacks: #1 ""Hanley @ vAjumxW6Uc"" (19.10) | #2 ""victor @ C580E_AfX9"" (20.30) | #6 ""Cal @ -MB8uhJ5iL"" (25.85) | #9 ""timh @ IDAaB_gryp"" (43.35) | #10 ""davis @ MxiH63B6Pl"" (76.40)",2024-12-14T03:37:26.904Z,173414744690402
"-- starting hand #42 (id: ut2vd32dg9bw)  (No Limit Texas Hold'em) (dealer: ""davis @ MxiH63B6Pl"") --",2024-12-14T03:37:26.904Z,173414744690401
"The player ""will devens @ sVfd-WUsjU"" quits the game with a stack of 0.00.",2024-12-14T03:37:26.904Z,173414744690400
"-- ending hand #41 --",2024-12-14T03:37:20.889Z,173414744088901
"""timh @ IDAaB_gryp"" collected 18.30 from pot with Full House, 10's over 9's (combination: 10♥, 10♦, 10♣, 9♥, 9♣)",2024-12-14T03:37:20.889Z,173414744088900
"River: 9♣, 5♥, 10♦, 10♣ [3♥]",2024-12-14T03:37:16.832Z,173414743683200
"""will devens @ sVfd-WUsjU"" shows a A♦, 9♠.",2024-12-14T03:37:12.694Z,173414743269400
"""timh @ IDAaB_gryp"" shows a 10♥, 9♥.",2024-12-14T03:37:12.487Z,173414743248700
"Some players choose to not run it twice.",2024-12-14T03:37:11.939Z,173414743193901
"""timh @ IDAaB_gryp"" chooses to not run it twice.",2024-12-14T03:37:11.939Z,173414743193900
"Remaining players decide whether to run it twice.",2024-12-14T03:37:11.161Z,173414743116101
"""timh @ IDAaB_gryp"" calls 6.45",2024-12-14T03:37:11.161Z,173414743116100
"""will devens @ sVfd-WUsjU"" raises to 6.45 and go all in",2024-12-14T03:37:10.148Z,173414743014800
"""timh @ IDAaB_gryp"" bets 2.70",2024-12-14T03:37:08.386Z,173414742838600
"""will devens @ sVfd-WUsjU"" checks",2024-12-14T03:37:05.124Z,173414742512400
"Turn: 9♣, 5♥, 10♦ [10♣]",2024-12-14T03:37:04.011Z,173414742401100
"""will devens @ sVfd-WUsjU"" calls 1.35",2024-12-14T03:37:03.158Z,173414742315800
"""timh @ IDAaB_gryp"" bets 1.35",2024-12-14T03:37:00.897Z,173414742089700
"""will devens @ sVfd-WUsjU"" checks",2024-12-14T03:36:57.835Z,173414741783500
"Flop:  [9♣, 5♥, 10♦]",2024-12-14T03:36:56.117Z,173414741611700
"""Cal @ -MB8uhJ5iL"" folds",2024-12-14T03:36:55.300Z,173414741530000
"""Hanley @ vAjumxW6Uc"" folds",2024-12-14T03:36:53.680Z,173414741368000
"""davis @ MxiH63B6Pl"" folds",2024-12-14T03:36:52.784Z,173414741278400
"""timh @ IDAaB_gryp"" calls 1.10",2024-12-14T03:36:51.784Z,173414741178400
"""will devens @ sVfd-WUsjU"" raises to 1.10",2024-12-14T03:36:49.257Z,173414740925700
"""Cal @ -MB8uhJ5iL"" calls 0.20",2024-12-14T03:36:46.753Z,173414740675300
"""victor @ C580E_AfX9"" folds",2024-12-14T03:36:45.442Z,173414740544200
"""Hanley @ vAjumxW6Uc"" posts a big blind of 0.20",2024-12-14T03:36:38.950Z,173414739895009
"""davis @ MxiH63B6Pl"" posts a small blind of 0.10",2024-12-14T03:36:38.950Z,173414739895008
"Player stacks: #1 ""Hanley @ vAjumxW6Uc"" (19.30) | #2 ""victor @ C580E_AfX9"" (20.30) | #6 ""Cal @ -MB8uhJ5iL"" (26.05) | #8 ""will devens @ sVfd-WUsjU"" (8.90) | #9 ""timh @ IDAaB_gryp"" (33.95) | #10 ""davis @ MxiH63B6Pl"" (76.50)",2024-12-14T03:36:38.950Z,173414739895001
"-- starting hand #41 (id: 5yqbpovaebh2)  (No Limit Texas Hold'em) (dealer: ""timh @ IDAaB_gryp"") --",2024-12-14T03:36:38.950Z,173414739895000
"-- ending hand #40 --",2024-12-14T03:36:32.936Z,173414739293604
"""davis @ MxiH63B6Pl"" collected 4.25 from pot with Two Pair, A's & 9's (combination: A♣, A♠, 9♥, 9♣, 10♠)",2024-12-14T03:36:32.936Z,173414739293603
"""davis @ MxiH63B6Pl"" shows a A♣, 6♣.",2024-12-14T03:36:32.936Z,173414739293602
"""victor @ C580E_AfX9"" collected 4.25 from pot with Two Pair, A's & 9's (combination: A♦, A♠, 9♥, 9♣, 10♠)",2024-12-14T03:36:32.936Z,173414739293601
"""victor @ C580E_AfX9"" shows a A♦, 3♣.",2024-12-14T03:36:32.936Z,173414739293600
"""victor @ C580E_AfX9"" checks",2024-12-14T03:36:32.127Z,173414739212700
"""davis @ MxiH63B6Pl"" checks",2024-12-14T03:36:30.938Z,173414739093800
"River: 10♠, 9♥, A♠, 7♣ [9♣]",2024-12-14T03:36:27.200Z,173414738720000
"""victor @ C580E_AfX9"" checks",2024-12-14T03:36:26.374Z,173414738637400
"""davis @ MxiH63B6Pl"" checks",2024-12-14T03:36:25.346Z,173414738534600
"Turn: 10♠, 9♥, A♠ [7♣]",2024-12-14T03:36:21.198Z,173414738119800
"""Hanley @ vAjumxW6Uc"" folds",2024-12-14T03:36:20.381Z,173414738038100
"""davis @ MxiH63B6Pl"" calls 2.50",2024-12-14T03:36:19.172Z,173414737917200
"""timh @ IDAaB_gryp"" folds",2024-12-14T03:36:17.035Z,173414737703500
"""will devens @ sVfd-WUsjU"" folds",2024-12-14T03:36:15.636Z,173414737563600
"""victor @ C580E_AfX9"" bets 2.50",2024-12-14T03:36:14.578Z,173414737457800
"""Hanley @ vAjumxW6Uc"" checks",2024-12-14T03:36:07.668Z,173414736766800
"""davis @ MxiH63B6Pl"" checks",2024-12-14T03:36:05.477Z,173414736547700
"""timh @ IDAaB_gryp"" checks",2024-12-14T03:36:03.205Z,173414736320500
"Flop:  [10♠, 9♥, A♠]",2024-12-14T03:36:01.396Z,173414736139600
"""victor @ C580E_AfX9"" calls 0.70",2024-12-14T03:36:00.573Z,173414736057300
"""Hanley @ vAjumxW6Uc"" calls 0.70",2024-12-14T03:35:58.647Z,173414735864700
"""davis @ MxiH63B6Pl"" calls 0.70",2024-12-14T03:35:57.565Z,173414735756500
"""timh @ IDAaB_gryp"" calls 0.70",2024-12-14T03:35:55.734Z,173414735573400
"""will devens @ sVfd-WUsjU"" raises to 0.70",2024-12-14T03:35:41.209Z,173414734120900
"""Cal @ -MB8uhJ5iL"" folds",2024-12-14T03:35:38.362Z,173414733836200
"""victor @ C580E_AfX9"" calls 0.20",2024-12-14T03:35:37.450Z,173414733745000
"""Hanley @ vAjumxW6Uc"" calls 0.20",2024-12-14T03:35:35.136Z,173414733513600
"""davis @ MxiH63B6Pl"" posts a big blind of 0.20",2024-12-14T03:35:33.340Z,173414733334009
"""timh @ IDAaB_gryp"" posts a small blind of 0.10",2024-12-14T03:35:33.340Z,173414733334008
"Player stacks: #1 ""Hanley @ vAjumxW6Uc"" (20.00) | #2 ""victor @ C580E_AfX9"" (19.25) | #6 ""Cal @ -MB8uhJ5iL"" (26.05) | #8 ""will devens @ sVfd-WUsjU"" (9.60) | #9 ""timh @ IDAaB_gryp"" (34.65) | #10 ""davis @ MxiH63B6Pl"" (75.45)",2024-12-14T03:35:33.340Z,173414733334001
"-- starting hand #40 (id: lju8wwn1f8qt)  (No Limit Texas Hold'em) (dealer: ""will devens @ sVfd-WUsjU"") --",2024-12-14T03:35:33.340Z,173414733334000
"""Cal @ -MB8uhJ5iL"" shows a 3♣, 5♠.",2024-12-14T03:35:27.655Z,173414732765500
"-- ending hand #39 --",2024-12-14T03:35:26.717Z,173414732671702
"""victor @ C580E_AfX9"" collected 0.60 from pot",2024-12-14T03:35:26.717Z,173414732671701
"Uncalled bet of 0.60 returned to ""victor @ C580E_AfX9""",2024-12-14T03:35:26.717Z,173414732671700
"""timh @ IDAaB_gryp"" folds",2024-12-14T03:35:25.873Z,173414732587300
"""will devens @ sVfd-WUsjU"" folds",2024-12-14T03:35:24.637Z,173414732463700
"""victor @ C580E_AfX9"" bets 0.60",2024-12-14T03:35:20.684Z,173414732068400
"""timh @ IDAaB_gryp"" checks",2024-12-14T03:35:16.957Z,173414731695700
"""will devens @ sVfd-WUsjU"" checks",2024-12-14T03:35:12.877Z,173414731287700
"Flop:  [4♥, 6♣, 7♣]",2024-12-14T03:35:11.411Z,173414731141100
"""timh @ IDAaB_gryp"" checks",2024-12-14T03:35:10.538Z,173414731053800
"""will devens @ sVfd-WUsjU"" calls 0.20",2024-12-14T03:35:09.348Z,173414730934800
"""Cal @ -MB8uhJ5iL"" folds",2024-12-14T03:35:08.332Z,173414730833200
"""victor @ C580E_AfX9"" calls 0.20",2024-12-14T03:35:07.449Z,173414730744900
"""Hanley @ vAjumxW6Uc"" folds",2024-12-14T03:35:02.628Z,173414730262800
"""davis @ MxiH63B6Pl"" folds",2024-12-14T03:35:01.774Z,173414730177400
"""timh @ IDAaB_gryp"" posts a big blind of 0.20",2024-12-14T03:34:56.396Z,173414729639610
"""will devens @ sVfd-WUsjU"" posts a small blind of 0.10",2024-12-14T03:34:56.396Z,173414729639609
"Player stacks: #1 ""Hanley @ vAjumxW6Uc"" (20.00) | #2 ""victor @ C580E_AfX9"" (18.85) | #6 ""Cal @ -MB8uhJ5iL"" (26.05) | #8 ""will devens @ sVfd-WUsjU"" (9.80) | #9 ""timh @ IDAaB_gryp"" (34.85) | #10 ""davis @ MxiH63B6Pl"" (75.45)",2024-12-14T03:34:56.396Z,173414729639602
"-- starting hand #39 (id: 9ecm9s5znm4b)  (No Limit Texas Hold'em) (dealer: ""Cal @ -MB8uhJ5iL"") --",2024-12-14T03:34:56.396Z,173414729639601
"The player ""Hanley @ vAjumxW6Uc"" joined the game with a stack of 20.00.",2024-12-14T03:34:56.396Z,173414729639600
"""davis @ MxiH63B6Pl"" shows a K♣, A♠.",2024-12-14T03:34:53.313Z,173414729331300
"-- ending hand #38 --",2024-12-14T03:34:49.790Z,173414728979002
"""Cal @ -MB8uhJ5iL"" collected 8.00 from pot",2024-12-14T03:34:49.790Z,173414728979001
"Uncalled bet of 4.00 returned to ""Cal @ -MB8uhJ5iL""",2024-12-14T03:34:49.790Z,173414728979000
"""timh @ IDAaB_gryp"" folds",2024-12-14T03:34:48.954Z,173414728895400
"""Cal @ -MB8uhJ5iL"" bets 4.00",2024-12-14T03:34:47.816Z,173414728781600
"Turn: 7♣, 3♠, 4♦ [4♣]",2024-12-14T03:34:42.972Z,173414728297200
"""davis @ MxiH63B6Pl"" folds",2024-12-14T03:34:42.150Z,173414728215000
"""timh @ IDAaB_gryp"" calls 2.40",2024-12-14T03:34:40.333Z,173414728033300
